accuracy,loss,val_accuracy,val_loss,learning_rate
0.7964355945587158,0.7144285440444946,0.9086240530014038,0.33185282349586487,0.0010000000474974513
0.9383563995361328,0.17763839662075043,0.9293429851531982,0.22380827367305756,0.0010000000474974513
0.9496551156044006,0.14025947451591492,0.9141137003898621,0.3209153115749359,0.0010000000474974513
0.955866277217865,0.11875618994235992,0.9477598667144775,0.1880394071340561,0.0010000000474974513
0.9602983593940735,0.11048545688390732,0.9298742413520813,0.27287745475769043,0.0010000000474974513
